Ruleset,Race/Species,Subclass,Level,Sorcery Points,Cantrips,Known Spells,Prepared Spells,Metamagic Choices,Innate Sorcery,Sorcerous Restoration,Sorcery Incarnate,Arcane Apotheosis,Result
dnd_2014,Dwarf,Lunar Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dwarf,Lunar Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Draconic Bloodline,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Wild Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Wild Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Storm Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Storm Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Divine Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Divine Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Shadow Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Shadow Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Aberrant Mind,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Aberrant Mind,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Clockwork Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Clockwork Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Elf,Lunar Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Draconic Bloodline,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Wild Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Wild Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Storm Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Divine Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Divine Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Shadow Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Shadow Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Aberrant Mind,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Clockwork Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
